tag,citation,expmm,expyy,make,state,location,violCode,Description,violFine,violDate,balance,penaltyDate,openFine,openPenalty,noticeDate,ImportDate
27326CE,13843891,05,14,CADI,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
7AM4646,13910823,04,14,LINC,MD,2400 BLOCK OF NORTHERN PKWY E/,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$40.00,,$0.00,$0.00,,07/20/2012 11:03:00 AM +0000
8AP8185,13843842,02,14,NISS,MD,7200 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
1MD8567,13843826,07,12,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
3AR9243,13843909,05,14,LEXS,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
7ATT66,13843818,05,13,HOND,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
RTM063,13843883,04,13,CADI,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
ZP4041,13843875,02,2,CHRY,VA,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
GLN019,13843834,07,13,NISS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
A201891,13843800,04,14,LEXU,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
BLAKSON,13843867,04,14,LINC,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
9AS0058,13843917,06,14,HOND,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
6CYT52,13843768,06,13,MERZ,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:07:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5DJC30,13843784,10,13,ACUR,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:07:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
31664CA,13843750,07,12,HOND,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:07:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2FGF29,13843792,07,13,HOND,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:07:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
8AR6126,13843776,08,13,BMW,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00,07/04/2012 05:07:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
A215825,13843743,12,12,INFI,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:07:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2MD7396,58064361,10,12,TOYT,MD,ERDMAN EB @ MACON,31,Right on Red,$75.00,07/04/2012 05:06:00 PM,$75.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
47219CE,13843727,05,14,ACUR,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:06:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
7D2409,13843701,,0,SUZI,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:06:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
87380CD,13843735,03,13,ACUR,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:06:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
4AK4604,13843719,,0,HOND,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:06:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
85335CA,13843644,07,13,JAGU,MD,4453 SINCLAIR LANE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:05:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
016882X,75028944,03,14,UNK,MD,3201 BOSTON ST,99,All Other Stopping or Parking Violations,$27.00,07/04/2012 05:05:00 PM,$0.00,,$0.00,$0.00,,07/20/2012 11:03:00 AM +0000
3AR5570,13843651,04,12,SUZI,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:05:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
03433M5,13843693,,0,LEXU,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 05:05:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
8DNZ11,13843685,,0,MERC,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:05:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
9AN5590,13843669,03,14,HOND,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:05:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
FAM0615,13843677,07,13,PONT,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:05:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
JTD816,58073503,08,11,BUIC,MD,LIBERTY HEIGHTS EB @ DUKELAND,31,Right on Red,$75.00,07/04/2012 05:05:00 PM,$75.00,,$0.00,$0.00,,07/18/2012 11:02:00 AM +0000
JBL066,13843636,,0,SUBA,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 05:05:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5AS5160,13843602,05,14,NISS,MD,2800 BLOCK OF HANOVER STREET N,32,Fixed Speed Camera,$40.00,07/04/2012 05:04:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
363M360,97550248,08,12,TOYT,MD,1000 LEADENHALL ST,11,Residential Parking Permit Only,$52.00,07/04/2012 05:04:00 PM,$0.00,,$0.00,$0.00,,07/12/2012 11:02:00 AM +0000
3BNT19,13843610,03,13,CHEV,MD,100 BLOCK OF W UNIVERSITY PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 05:04:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
7FCZ35,13843628,06,13,TOYT,MD,7200 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:04:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
1CJY11,97092043,11,12,NISS,MD,600 E RANDALL ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00,07/04/2012 05:03:00 PM,$0.00,,$32.00,$0.00,,07/12/2012 11:02:00 AM +0000
5AF6675,13843545,03,13,SATU,MD,6000 BLOCK OF HILLEN RD S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:03:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5AF5783,13843578,03,13,VOLK,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:03:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
8AA9782,13843560,11,12,PONT,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 05:03:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
1AN7240,97092035,12,13,TOYT,MD,600 E RANDALL ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00,07/04/2012 05:03:00 PM,$0.00,,$32.00,$0.00,,07/12/2012 11:02:00 AM +0000
1AS6614,58064353,05,14,SUBA,MD,EDMONSON EB @ ATHOL,31,Right on Red,$75.00,07/04/2012 05:03:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
3GAM18,13843552,04,13,TOYT,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:03:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
963M671,13843594,,0,TOYT,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 05:03:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
HYS9582,58064411,02,2,CHEVR,PA,PARK HEIGHTS SB @ HAYWARD,31,Right on Red,$75.00,07/04/2012 05:03:00 PM,$75.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
GEY783,13843586,07,13,HOND,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 05:03:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
8EWB32,13843503,01,13,PONT,MD,2800 BLOCK OF HANOVER STREET N,32,Fixed Speed Camera,$40.00,07/04/2012 05:02:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
1AP3007,13843495,02,14,LEXS,MD,4500 LIBERTY HEIGHTS AVE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:02:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
7AR5208,13843511,04,13,TOYT,MD,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:02:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
GVT526,13843537,,0,HOND,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:02:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
1AP9914,13843487,,0,HOND,MD,3300 THE ALAMEDA S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:02:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
1AL5341,13843529,,0,CHEV,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:02:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
456M008,13843453,01,13,ACUR,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:01:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
4AK8795,13843479,09,13,CADI,MD,3700 PARK HEIGHTS AVE. N/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:01:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5AR5264,13843412,04,14,BMW,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 05:01:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5DFW42,97092027,07,13,BMW,MD,600 E RANDALL ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00,07/04/2012 05:01:00 PM,$32.00,,$32.00,$0.00,,07/12/2012 11:02:00 AM +0000
4AR1632,13843420,03,14,AUDI,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:01:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
25554M5,13843446,,0,CHEV,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 05:01:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2AF7041,97092019,03,13,HOND,MD,600 E RANDALL ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00,07/04/2012 05:01:00 PM,$0.00,,$0.00,$0.00,,07/12/2012 11:02:00 AM +0000
26005M2,13843461,10,12,LEXU,MD,3700 PARK HEIGHTS AVE. N/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:01:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
BRNNTNT,13843438,02,2,DODGE,NC,4400 BLOCK OF WABASH AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:01:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
26185M2,13843370,09,12,GMC,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 05:00:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5ETP67,13843396,,0,HOND,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:00:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5AF0123,13843362,03,13,FORD,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:00:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
7AC5090,13843404,11,12,BUIC,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:00:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
884365G,75028936,10,12,UNK,MD,3201 BOSTON ST,99,All Other Stopping or Parking Violations,$27.00,07/04/2012 05:00:00 PM,$27.00,,$27.00,$0.00,,07/20/2012 11:03:00 AM +0000
04928CC,13843388,07,12,CHRY,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:00:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
7ANF33,13843347,03,13,SUBA,MD,5800 WALTHER AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:59:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5CPJ94,13843354,,0,VOLK,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 04:59:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
4CMC40,13843339,11,12,INFI,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:58:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
6AM3877,13843305,11,13,DODG,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:58:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
6AF5782,13843313,02,13,HYUN,MD,6200 WALTHER AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:58:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5AF1920,13843289,04,13,CHEV,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 04:58:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
15653M4,13843297,02,14,LEXU,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 04:58:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2EFY16,13843321,,0,CHEV,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:58:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
BFP623,13843271,,0,TOYT,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 04:58:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
KBF049,97092001,11,13,VOLK,MD,600 E RANDALL ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00,07/04/2012 04:58:00 PM,$0.00,,$32.00,$0.00,,07/12/2012 11:02:00 AM +0000
PC54503,13848353,09,14,JEEP,DE,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:57:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
15696CE,13843255,07,13,TOYT,MD,2800 BLOCK OF HANOVER STREET N,32,Fixed Speed Camera,$40.00,07/04/2012 04:56:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
1AN5215,13843263,03,13,MERC,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:56:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
27499CE,97727275,02,14,HOND,MD,300 S WASHINGTON ST,16,In Transit Zone/Stop,$77.00,07/04/2012 04:56:00 PM,$77.00,,$77.00,$0.00,,07/12/2012 11:02:00 AM +0000
1AP9320,13843222,02,14,TOYO,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:55:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
04N292,13843214,03,14,CHEV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:55:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
6EJH23,58064346,10,12,TOYO,MD,PULASKI HWY EB @ MONUMENT ST,30,Red Light Violation,$75.00,07/04/2012 04:55:00 PM,$0.00,,$75.00,$0.00,,07/17/2012 11:02:00 AM +0000
7AT6399,13843248,06,14,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:55:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
979M576,13843198,,0,HOND,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:55:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
KC3480,13843230,06,13,HYUN,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 04:55:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
FHV3065,13843206,,0,TOYOT,PA,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 04:55:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
4AR8750,13843156,03,14,FORD,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 04:54:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2AF4292,13843149,,0,NISS,MD,3300 THE ALAMEDA S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:54:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
3AD0388,13843164,11,12,FORD,MD,2800 BLOCK OF HANOVER STREET N,32,Fixed Speed Camera,$40.00,07/04/2012 04:54:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
3AD6043,13843172,,0,CADI,MD,4000 HILLEN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:54:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
412MER,97727267,05,13,MAZD,FL,400 S WASHINGTON ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00,07/04/2012 04:54:00 PM,$0.00,,$32.00,$0.00,,07/12/2012 11:02:00 AM +0000
3EMX99,13843180,09,12,TOYT,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:54:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
4AR8802,13843073,04,14,TOYT,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 04:53:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
50T174,13843107,01,13,CHEV,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:53:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
8CTJ92,13843057,05,13,TOYT,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00,07/04/2012 04:53:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
9FSH95,13843123,03,14,ACUR,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 04:53:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
M437398,13843081,04,14,HOND,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 04:53:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
YCK62A,58064338,02,2,VOL,NJ,PULASKI HWY EB @ MONUMENT ST,30,Red Light Violation,$75.00,07/04/2012 04:53:00 PM,$75.00,,$75.00,$0.00,,07/17/2012 11:02:00 AM +0000
XDB2326,96997994,06,12,HYUN,VA,300 E RANDALL ST,22,Expired Tags,$32.00,07/04/2012 04:53:00 PM,$0.00,,$32.00,$0.00,,07/12/2012 11:02:00 AM +0000
2AK8043,13843099,09,13,CHEV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:53:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2AF9216,13843115,03,13,NISS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:53:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2AT1065,13843131,06,14,VOLV,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 04:53:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
50078B,13843065,05,13,BUIC,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 04:53:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
872213M,13843040,07,13,TOYT,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 04:53:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
9AE1754,13843032,03,14,CHEV,MD,4862 ERDMAN AVE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:52:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
8AR0337,13842992,05,14,HOND,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 04:51:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
4BPB18,13842984,02,14,LEXU,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:51:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
03200CE,13843016,09,13,CHRY,MD,4401 EDMONSON AVE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:51:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
PLW62J,13843008,02,2,TOY,NJ,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 04:51:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
9BPB55,13843024,03,13,BUIC,MD,4400 BLOCK OF WABASH AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:51:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
EC4492,58064320,06,13,CHEV,DC,HARFORD NB @ CHRISTOPHER,30,Red Light Violation,$75.00,07/04/2012 04:51:00 PM,$75.00,,$75.00,$0.00,,07/17/2012 11:02:00 AM +0000
1AT0836,13842976,07,12,VOLV,MD,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:50:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2AH8184,13842968,05,13,ACUR,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 04:50:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
6AF1387,13842927,03,13,DODG,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00,07/04/2012 04:50:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
971M071,13842901,,0,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:50:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
94892CC,13842893,08,12,CADI,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:50:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
9AN5565,13842935,02,14,ACUR,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:50:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
A218015,13842943,07,12,JEEP,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:50:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
4FLR29,13842919,10,13,BMW,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:50:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5AR4688,58064312,04,14,HYUN,MD,NORTHERN PKWY WB @ FALLS RD,31,Right on Red,$75.00,07/04/2012 04:50:00 PM,$75.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
057AZM,13842950,10,13,SATU,MD,7200 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:50:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
117THP,13842869,06,13,PORS,FL,3600 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:49:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
456M024,13842836,04,13,HOND,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 04:49:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5EEH47,96997986,06,12,HYUN,MD,200 E RANDALL ST,22,Expired Tags,$32.00,07/04/2012 04:49:00 PM,$0.00,,$0.00,$0.00,,07/12/2012 11:02:00 AM +0000
